Date,Price,Open,High,Low,Vol.,Change %
"Feb 27, 2020","11,292.17","11,436.96","11,470.23","11,274.52",3.36B,-1.24%
"Feb 26, 2020","11,433.62","11,468.60","11,494.22","11,408.06",2.64B,-0.92%
"Feb 25, 2020","11,540.23","11,506.74","11,567.09","11,415.47",2.16B,0.05%
"Feb 24, 2020","11,534.87","11,615.28","11,615.28","11,512.08",2.35B,-1.30%
"Feb 21, 2020","11,686.35","11,721.16","11,755.17","11,661.63",1.95B,-0.33%
"Feb 20, 2020","11,725.09","11,785.78","11,827.83","11,714.15",2.04B,-0.29%
"Feb 19, 2020","11,758.84","11,655.37","11,783.43","11,654.16",2.17B,0.94%
"Feb 18, 2020","11,648.98","11,700.91","11,717.10","11,642.95",1.88B,-0.97%
"Feb 17, 2020","11,763.51","11,770.30","11,775.56","11,724.82",1.84B,-0.44%
"Feb 14, 2020","11,815.70","11,806.52","11,840.79","11,788.87",1.70B,0.20%
"Feb 13, 2020","11,791.78","11,813.50","11,854.98","11,784.94",2.13B,0.15%
"Feb 12, 2020","11,774.19","11,693.40","11,801.52","11,693.40",2.12B,0.94%
"Feb 11, 2020","11,664.04","11,614.25","11,678.58","11,614.25",1.85B,0.78%
"Feb 10, 2020","11,574.07","11,514.72","11,598.03","11,423.34",2.33B,-0.33%
"Feb 07, 2020","11,612.81","11,712.71","11,712.71","11,592.09",2.18B,-1.16%
"Feb 06, 2020","11,749.68","11,605.11","11,749.68","11,605.11",2.31B,1.52%
"Feb 05, 2020","11,573.62","11,601.55","11,620.42","11,512.71",2.62B,0.15%
"Feb 04, 2020","11,555.92","11,399.46","11,581.36","11,393.03",2.73B,1.77%
"Feb 03, 2020","11,354.92","11,365.90","11,365.90","11,138.03",3.47B,-1.22%
"Jan 31, 2020","11,495.10","11,494.03","11,594.21","11,436.95",3.13B,0.64%
"Jan 30, 2020","11,421.74","11,933.23","11,933.23","11,418.22",4.92B,-5.75%
"Jan 20, 2020","12,118.71","12,107.56","12,151.42","12,101.55",2.10B,0.24%
"Jan 17, 2020","12,090.29","12,080.72","12,117.55","12,055.91",2.01B,0.19%
"Jan 16, 2020","12,066.93","12,006.08","12,075.54","12,006.08",2.05B,-0.21%
"Jan 15, 2020","12,091.88","12,169.92","12,169.92","12,048.01",1.94B,-0.72%
"Jan 14, 2020","12,179.81","12,161.73","12,186.62","12,140.27",2.26B,0.55%
"Jan 13, 2020","12,113.42","12,069.61","12,113.42","12,037.24",2.29B,0.74%
"Jan 10, 2020","12,024.65","12,009.27","12,038.21","11,959.06",1.87B,0.45%
"Jan 09, 2020","11,970.63","11,889.46","11,992.55","11,889.46",2.04B,1.30%
"Jan 08, 2020","11,817.10","11,818.76","11,899.67","11,777.45",2.43B,-0.53%
"Jan 07, 2020","11,880.32","11,961.97","11,986.03","11,822.40",2.34B,-0.61%
"Jan 06, 2020","11,953.36","12,035.71","12,040.08","11,953.36",2.35B,-1.30%
"Jan 03, 2020","12,110.43","12,167.44","12,197.64","12,023.60",2.57B,0.08%
"Jan 02, 2020","12,100.48","12,026.50","12,110.74","12,026.23",2.02B,0.86%
"Dec 31, 2019","11,997.14","12,019.19","12,047.75","11,997.14",1.74B,-0.47%
"Dec 30, 2019","12,053.37","12,094.81","12,114.89","12,046.22",1.89B,-0.32%
"Dec 27, 2019","12,091.59","12,032.72","12,093.02","12,032.72",1.87B,0.75%
"Dec 26, 2019","12,001.01","12,018.38","12,030.66","11,982.64",1.62B,-0.06%
"Dec 25, 2019","12,008.13","11,978.94","12,032.37","11,973.95",1.52B,0.27%
"Dec 24, 2019","11,976.38","12,023.79","12,027.60","11,976.38",1.72B,-0.38%
"Dec 23, 2019","12,022.23","11,969.14","12,022.23","11,960.21",1.91B,0.53%
"Dec 20, 2019","11,959.08","12,001.56","12,028.22","11,937.45",2.65B,-0.50%
"Dec 19, 2019","12,018.90","12,082.98","12,111.77","12,008.16",2.24B,-0.85%
"Dec 18, 2019","12,122.45","12,061.10","12,125.90","12,059.92",2.57B,0.21%
"Dec 17, 2019","12,097.01","11,939.62","12,097.01","11,939.62",2.50B,1.32%
"Dec 16, 2019","11,939.77","11,915.61","11,975.73","11,915.61",2.64B,0.10%
"Dec 13, 2019","11,927.73","11,937.90","11,990.78","11,913.02",2.97B,0.77%
"Dec 12, 2019","11,836.42","11,766.98","11,875.98","11,766.98",2.49B,1.16%
"Dec 11, 2019","11,700.77","11,635.07","11,700.77","11,622.58",2.26B,0.63%
"Dec 10, 2019","11,627.84","11,647.78","11,649.73","11,607.26",2.27B,-0.28%
"Dec 09, 2019","11,660.77","11,635.47","11,678.36","11,631.03",2.33B,0.44%
"Dec 06, 2019","11,609.64","11,639.80","11,657.65","11,577.83","1,975.92B",0.13%
"Dec 05, 2019","11,594.65","11,546.75","11,604.39","11,546.75","2,128.29B",0.73%
"Dec 04, 2019","11,510.47","11,511.82","11,513.83","11,457.43","1,931.86B",-0.18%
"Dec 03, 2019","11,531.58","11,473.32","11,531.58","11,460.06","1,884.04B",0.25%
"Dec 02, 2019","11,502.83","11,509.94","11,524.85","11,454.38","2,131.34B",0.12%
